id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
30273,67248,Dancing Stage,NULL,1999-03-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30289,38243,Power Lode Runner,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30386,144856,Working Woman Barbie,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31239,135375,Dance Dance Revolution 2ndReMIX,NULL,1999-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31249,51704,Blood 2: The Blood Group,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31471,24612,Give it Up! 2,NULL,1999-10-31 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
31496,143658,Hit Back,NULL,1999-04-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31599,93338,Gubble 2,"Another alien enemy race has taken over Gubble D. Gleep's planet, and he has to be the hero again!",1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31804,78977,pop'n music 3,NULL,1999-09-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32421,3598,Shadow Man,NULL,1999-08-31 00:00:00.000,10,NULL,70.0000,1,72.0700,27
32653,37569,Meitantei Conan: Majutsushi no Chousenjou!,NULL,1999-09-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32802,23155,Freestyle Boardin' '99,NULL,1999-02-05 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
33077,22772,MLB 2000,NULL,1999-02-28 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
33244,8297,Formula One 99,NULL,1999-10-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33286,128853,Mayhem,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
33392,166142,Moon Whistle,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33461,81494,Catan: Die Erste Insel,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33488,76182,Racing Lagoon,NULL,1999-06-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33969,166365,Neo ATLAS 2,NULL,1999-09-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34108,166380,True Love Story F - Fan Disc,NULL,1999-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34392,1355,Jet Force Gemini,NULL,1999-10-11 00:00:00.000,11,NULL,NULL,NULL,80.6026,34
34519,49950,Quest: Fantasy Challenge,NULL,1999-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34646,95454,Ultra Fighters,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34897,80461,Winter Wonderland,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34979,60185,"Hunter, in Darkness",NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35050,24112,Edgar Torronteras Extreme Biker,NULL,1999-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35093,66693,Deephome,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35244,93124,Pumuckls Abenteuer bei den Piraten,NULL,1999-05-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35419,67326,Mystic Ark: Maboroshi Gekijo,NULL,1999-03-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35654,25968,Survival Kids,NULL,1999-06-17 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
35679,71668,Hangsim,NULL,1999-11-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35792,43933,Alexi Lalas International Soccer,NULL,1999-05-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36202,166152,Yuugen Gaisha Chikyuu Boueitai,NULL,1999-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36467,43881,Black Bass with Blue Marlin,NULL,1999-09-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36629,43907,Super Robot Taisen: Complete Box,NULL,1999-07-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37152,43868,Kurushi Final: Mental Blocks,NULL,1999-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37156,180241,Baldr Fist,"...Once, the human society that evolved its civilization to the extreme of it's peak. However, at some point, it followed the path of slow decline, and by the time the 30th century was counted, it was about 1000 years ago. It had retreated to the same extent. Except for the fact that working robots called ""GIGAS"" supports all aspects of people's lives, they are living at the same level as they are today. Story takes place two years before ""Baldrhead ~Busou Kin'yuu Gaiden~""",1999-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37398,3702,Offroad Thunder,NULL,1999-09-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37416,97703,Krakels ABC: Det magiska äventyret,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37483,39938,Cross Pang,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37655,57923,Disney's Tarzan Activity Center,NULL,1999-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37837,7576,Drakan: Order of the Flame,NULL,1999-07-14 00:00:00.000,5,1,NULL,NULL,89.3011,10
37838,45219,Monsterseed,NULL,1999-05-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
37889,43940,Demolition Racer,NULL,1999-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37891,51362,Rocky Mountain Trophy Hunter 2003,NULL,1999-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37913,4115,Syphon Filter,"Gabriel Logan and Lian Xing are operatives of The Agency, on the trail of Erich Rhoemer, an international terrorist. In August of 1999, Agent Ellis attempted to infiltrate Rhoemer's narcotics operation in Guácimo, Costa Rica, but was discovered and executed by ex-KGB agent Mara Aramov. Rhoemer then ordered Anton Girdeux, a French mercenary, to burn down the plantation to hide the evidence of their Syphon Filter research.  In Washington, D.C., Edward Benton, the Agency Deputy Director, is briefing Logan's mission to Agency Director Thomas Markinson and a shadowy, unnamed figure. Several weeks later, Gabe and Lian investigate a mysterious viral outbreak in the Himalayas, which leaves only a single survivor. (Lian describes this as impossible.)  The game begins one month after the events in Costa Rica. Rhoemer and his terrorists have launched an assault on Washington, D.C. Gabe defeats Pavel Kravitch, Rhoemer's communications expert, which allows him to gain entry to the Washington Metro. Once inside, an explosive goes off leaving Gabe trapped underground. He pursues Aramov, catching her in the tunnels before heading to a nearby park to aid in the defusing of several viral bombs, where he learns that Aramov has escaped custody. Making his way to the Freedom Memorial, Gabe takes on and defeats Jorge Marcos, Rhoemer's trigger man, before he incinerates Girdeaux.  Lab results show that Syphon Filter is a deadly next-generation biological weapon, capable of targeting specific demographics. Jonathan Phagan, PHARCOM's CEO and founder, attends a gala at his new Expo Center Museum in New York City, where he is taken captive by Aramov and Benton is revealed as a double agent. Gabe kills Benton and frees Phagan, but Aramov, who is captured, again escapes custody.  Gabe goes to Rhoemer's secret base in Rozova, Kazakhstan. He kills Rhoemer's commander Vladislav Gabrek and destroys the base, but Lian is taken captive and presumably killed by Rhoemer.  Gabe is then sent to infiltrate Rhoemer's stronghold in Uzhhorod, Ukraine, which is an abandoned cathedral. Injecting viral patients with what he is convinced is an antidote, Gabe descends deeper into the cathedral to rescue Lian; who explains that there is no 'global' antidote for the virus. They also find Phagan, who is later killed by Aramov. She decides to help Gabe and Lian, since she has nowhere else to go.  Gabe then infiltrates the PHARCOM warehouses in Almaty, Kazakhstan, where PHARCOM security is battling Rhoemer's men. Gabe learns that Markinson, who had been secretly negotiating with Rhoemer to obtain Syphon Filter for the Agency, had made Gabe inject the patients with potassium chloride. Rhoemer reveals he has captured a Soviet-era nuclear ICBM. Rhoemer shoots Markinson and starts the launch sequence for the missile. Gabe cannot prevent it from launching, so his only hope is to initiate its self-destruct sequence once it is in the upper atmosphere. Gabe successfully destroys the missile. Rhoemer, furious at Logan's interference, engages him in a final showdown. Gabe is able to kill him and avert World War III.  In a post-credits scene, the shadowy figure from the beginning of the game is holding a sample of Syphon Filter inside the Agency's headquarters with Aramov, who is laughing.",1999-02-17 00:00:00.000,26,NULL,90.0000,1,78.5114,75
37933,135674,Chousentou Kyuugi The Ultimate Ballgame Van Borg,NULL,1999-02-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38009,67718,Evel Knievel,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38115,44905,Soul of the Samurai,NULL,1999-10-01 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
38314,135392,Dancing Stage INTERNET R@NKING,NULL,1999-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38355,94672,Hyper Tank,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38674,41628,Pleasure Hearts,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38765,742,Heavy Gear II,NULL,1999-05-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39293,39289,Knights of Valour Super Heroes,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39373,54552,Galerians,"A young man named Rion wakes up in a hospital. He does not know who he is, he can hear a girl's voice in his mind, imploring him to save her. While trying to escape from the hospital, Rion is detained by guards, and discovers that he possesses devastating psychic powers. Trying to understand what has been done to him, Rion gradually uncovers the mystery behind the ""G Project"", a human experiment that involves unlocking the hidden potential of the human mind.",1999-08-26 00:00:00.000,1,NULL,NULL,NULL,55.0775,12
39642,75490,Mizuki Shigeru's Ghost Photo Gallery,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39694,73422,Swedish Touring Car Championship,NULL,1999-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39891,92861,Exploding Lips,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
39921,49862,Hollywood Pinball,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40154,44757,Deep Freeze,NULL,1999-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40433,823,The Operational Art of War II: Modern Battles 1956-2000,NULL,1999-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40464,37469,Vaitz Blade,NULL,1999-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40796,69075,Dive Alert: Becky's Version,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40890,45221,The Pro Wrestling,NULL,1999-10-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40901,66736,Aqua Rush,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41342,79661,Septentrion: Out of the Blue,NULL,1999-03-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41497,25094,iS: internal section,NULL,1999-01-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41501,69316,Vermilion Desert,NULL,1999-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41667,1502,Front Mission 3,"There are two plots of Front Mission 3, and both revolve around Japanese wanzer test pilots Kazuki Takemura and Ryogo Kusama. Through a decision made early in the game, the player can play either the DHZ scenario or the USN scenario. The DHZ scenario stars Japanese scientist Aliciana ""Alisa"" Takemura, while the USN scenario revolves around scientist Emir ""Emma"" Klamsky.  Although both scenarios have different characters and story scenarios, they both share a number of events and locations in the game. Due to its storytelling approach, it is not known which of the two scenarios is canonically related to Front Mission 5: Scars of the War. On October 31, Kazuki begins testing a new prototype wanzer at a Kirishima Heavy Industries test site near Okinawa. Upon completing the test, he is informed that some construction wanzers need to be taken to the JDF base in Yokosuka. Ryogo asks Kazuki if he can join him in delivering the wanzers. If the player chooses to go with him, they will play the USN scenario. If the player does not go with him, they will play the DHZ scenario.  In either case, Kazuki and Ryogo are eventually tasked to deliver the Kirishima prototypes to the Yokosuka base. As they ready the wanzers for delivery, an explosion leads Kazuki to attempt going inside the base itself. The two test pilots are eventually forced to leave the base. Realizing that his sister Alisa was recently transferred to the base, Kazuki and Ryogo eventually find themselves back inside the complex.",1999-09-02 00:00:00.000,7,NULL,NULL,NULL,80.7336,21
41744,56839,Sega Puzzle Pack,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41957,50048,Wizardry Empire,NULL,1999-10-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42275,27554,Tomb Raider II: Gold,"The story involves Lara Croft coming across some clues referring to a small island in the Bering Sea: a faded photograph showing an Inuit whale hunter holding what looks like an ancient Golden Mask, an old newspaper from 1945 referring to a conflict over an Alaskan gold discovery, and a secret kind of fortified military mine base. Lara is primarily interested in finding the Mask, as it is rumoured to be the famed Golden Mask of Tornarsuk - a greater spirit said to bestow powers of re-animation on the mask wearer.",1999-06-04 00:00:00.000,1,NULL,NULL,NULL,79.7959,5
42463,28403,ISS Pro Evolution,NULL,1999-05-11 00:00:00.000,3,NULL,NULL,NULL,70.7203,15
42464,3419,In-Fisherman Bass Hunter 64,NULL,1999-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42528,118221,Přítmí - Twilight,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
42548,8497,Micro Machines 64 Turbo,NULL,1999-03-24 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
42617,113530,Golf Shiyouyo,NULL,1999-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42635,153023,Paul: Vs. The CIA GOLD,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42835,37483,Soccer Yarou!: Challenge The World,NULL,1999-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42937,180271,Anno 1602 A.D.,NULL,1999-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43010,181493,Wizardry: New Age of Llylgamyn,"- Wizardry IV: The Return of Werdna is the fourth scenario in the Wizardry series of computer role-playing games. It was published in 1986 by Sir-tech Software, Inc.  The Return of Werdna is drastically different from the trilogy that precedes it. Rather than continuing the adventures of the player's party from the previous three games, The Return of Werdna's protagonist is Werdna, the evil wizard that was defeated in the end of Wizardry: Proving Grounds of the Mad Overlord and imprisoned at the bottom of his dungeon forever.  The game begins at the bottom of a 10-level dungeon. Most of Werdna's powers are depleted, and must be gradually recovered throughout the game. The initial goal is to climb to the top of the dungeon, reclaiming Werdna's full power along the way. Each level has one or more pentagrams at specific points. The pentagrams have three purposes: The first time a pentagram is discovered in a level, Werdna's strength increases, and a portion of his powers are restored. This only happens once per level; finding multiple pentagrams on a single level will not increase his powers multiple times. The second purpose is that monsters may be summoned from the pentagrams. The higher the level, the stronger the monsters available. There is no cost to summoning monsters, but only three parties of monsters may be summoned at a time, and any existing monsters will be replaced by the summoned ones. The third purpose is that pentagrams refresh Werdna's health and spellcasting capacity.  Instead of fighting monsters, the player fights against the heroes from the past three Wizardry games. Players of the first three games who sent their character disks to Sir-Tech might have their characters present in Wizardry IV.  - Wizardry V: Heart of the Maelstrom: Despite the defeat of Trebor, Werdna, and L'kbreth, dark times once again threaten the kingdom of Llylgamyn. So once again a party of adventurers must venture forth to vanquish the evil.  Wizardry V represents a complete revision of the gaming system used in the first four installments, with larger mazes, new spells and character classes, and an expanded system for combatting and interacting with creatures. It is also the first game in the series that allows, but does not require characters imported from a previous scenario.",1999-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43067,76574,Medarot 2 Kuwagata Version,NULL,1999-07-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43596,120660,Klass of '99,NULL,1999-09-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43693,3440,Army Men: Sarge's Heroes,NULL,1999-09-28 00:00:00.000,2,NULL,NULL,NULL,72.5095,25
44003,9187,Pong: The Next Level,NULL,1999-10-29 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
44101,64064,Click Medic,NULL,1999-01-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44567,63696,GL Tron,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44569,142951,LEGO Friends,NULL,1999-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45889,660,Darkstone,NULL,1999-07-31 00:00:00.000,4,NULL,NULL,NULL,62.8385,13
46100,3165,Prince of Persia 3D,NULL,1999-09-17 00:00:00.000,3,NULL,NULL,NULL,32.1719,7
46175,64868,Yakouchuu II: Satsujin Kouro,NULL,1999-10-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46222,122233,Buckmasters Top Bow Championship,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
46506,144951,THE AIRS,"On a world called Floatia, a land of continents floating in mid-air, a young man named Tigaro is about to be drawn into an adventure of a lifetime.",1999-03-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46601,8342,Mortyr 2093-1944,NULL,1999-12-31 00:00:00.000,3,NULL,NULL,NULL,59.5236,10
46622,123644,Dark Tales: From the Lost Soul,NULL,1999-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46682,139061,World Soccer: Jikkyou Winning Eleven 4,NULL,1999-09-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46835,75423,Vigilante 8,NULL,1999-12-15 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
46927,69091,Rocky Mountain Trophy Hunter 2 - Above the Treeline,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
47128,20338,Lands of Lore III,"The story takes place some time after Guardians of Destiny, and is based on the adventures of Copper LeGré, the son of Eric and fourth in the line of succession, whose uncle Richard rules the Lands. In the beginning of the game, Copper's father and two half brothers are slain by a dreadful rift hound, and Copper's own soul is torn from his body. As a result, Copper must not only retrieve his soul, but also settle the allegations now leveled against him as he was the only survivor. As the new sole heir to the Kingdom of Gladstone, many believe he orchestrated the whole incident with his father and brothers. Coupled with that is the fact that he is the result of an illicit affair between his father and a Dracoid barmaid—a half-breed heir. He must not only deal with those issues but also seek out answers to help close new rifts that have appeared throughout the Lands.    The story unfolds over many portal worlds in which Copper has to retrieve lost pieces of the Shining Path (which shattered when the Draracle left the Gladstone world). The same Draracle has sent Copper on his quest to save his life and soul as well as to save his home and world.",1999-03-03 00:00:00.000,1,NULL,43.0000,1,NULL,NULL
